,player_id,name,minutes,most_played_position,position,passes_per_90,pass_accuracy,progressive_passes_per_90,progressive_pass_accuracy,long_passes_per_90,long_pass_accuracy,crosses_per_90,cross_accuracy,key_passes_per_90,assists_per_90,passes_received_per_90,shots_per_90,shots_on_target_per_90,shot_accuracy,goals_per_90,xg_per_90,first_time_shots_per_90,headers_per_90,shots_outside_box_per_90,dribbles_per_90,successful_dribbles_per_90,dribble_success_rate,progressive_runs_per_90,fouls_won_per_90,pressures_per_90,blocks_per_90,interceptions_per_90,dribbled_past_per_90,clearances_per_90,ball_recoveries_per_90,fouls_made_per_90,yellow_cards_per_90,red_cards_per_90,duels_per_90,duels_won_per_90,duel_success_rate,touches_per_90,average_position_x,average_position_y,shots_faced_per_90,saves_per_90,goals_conceded_per_90,smothers_per_90,collections_per_90,punches_per_90,sweeper_claims_per_90,sweeper_clears_per_90,save_percentage,smother_success_rate,collection_success_rate,punch_success_rate,sweeper_success_rate,role
10,6610,Iván Cuéllar Sacristán,4527.05,Goalkeeper,goalkeeper,20.258225555273302,43.179587831207066,15.82487491854519,29.2713567839196,15.804994422416364,28.30188679245283,0.0,0.0,0.0198804961288256,0.0397609922576512,6.262356280580069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590439690306049,0.0596414883864768,0.0198804961288256,0.0,0.0795219845153024,0.0198804961288256,3.200759876740924,0.0198804961288256,0.0,0.0,0.0,0.0,0.0,49.502435360775785,10.346827309236966,39.26048192771085,8.926342761842701,2.306137550943772,0.9542638141836296,0.0198804961288256,0.8946223257971527,0.6958173645088965,0.5964148838647685,0.2186854574170817,25.83518930957684,100.0,91.11111111111111,74.28571428571429,100.0,Shot Stopper
11,10612,Yoel Rodríguez Oterino,1272.63,Goalkeeper,goalkeeper,25.03477051460361,64.12429378531074,13.15386247377478,35.483870967741936,12.588104948021028,33.146067415730336,0.0,0.0,0.0707196907192192,0.0,10.678673298602106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414393814384385,0.0707196907192192,0.0707196907192192,0.0,0.0707196907192192,0.0,4.101742061714717,0.0,0.0,0.0,0.0,0.0,0.0,64.70851700808561,10.19967213114756,40.64207650273223,9.052120412060065,1.90943164941892,1.697272577261262,0.0,0.7071969071921925,0.282878762876877,0.4243181443153155,1.2022347422267272,21.09375,0.0,100.0,75.0,100.0,Sweeper Keeper
12,5597,Keylor Navas Gamboa,4788.0,Goalkeeper,goalkeeper,17.01127819548872,69.28176795580112,8.19548872180451,39.22018348623853,8.026315789473683,37.00234192037471,0.0,0.0,0.018796992481203,0.0,6.672932330827067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112781954887218,0.075187969924812,0.0,0.0,0.0,0.037593984962406,2.725563909774436,0.037593984962406,0.0,0.0,0.0,0.0,0.0,43.1578947368421,8.847952961672494,40.54986933797916,7.274436090225564,1.7857142857142856,0.5263157894736842,0.056390977443609,0.5263157894736842,0.3383458646616541,0.4135338345864661,0.2819548872180451,24.54780361757106,100.0,100.0,77.77777777777779,100.0,Conservative
13,6576,Gorka Iraizoz Moreno,5232.77,Goalkeeper,goalkeeper,23.373853618637927,60.191317144959534,16.218943313006303,43.47826086956522,16.18454470576769,43.14558979808714,0.0,0.0,0.0515979108579203,0.0,11.076351530833572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515979108579203,0.0171993036193067,0.0,0.0,0.0171993036193067,0.0515979108579203,3.3882628130034376,0.0171993036193067,0.0171993036193067,0.0,0.0,0.0,0.0,58.64962534183616,13.119677419354844,40.97275659824065,6.105752784853911,1.5823359329762248,0.6019756266757377,0.0,0.6707728411529649,0.2751888579089086,0.5847763230564309,0.4987798049598969,25.91549295774648,0.0,97.43589743589745,93.75,100.0,Sweeper Keeper
14,6378,Jan Oblak,5378.6,Goalkeeper,goalkeeper,13.687576692819691,51.71149144254279,9.772059643773472,33.9041095890411,9.755326664931394,33.61921097770154,0.0,0.0,0.0167329788420778,0.0,4.099579816309077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167329788420778,0.0167329788420778,100.0,0.0,0.0836648942103893,0.0,0.0167329788420778,0.0,0.0167329788420778,0.0334659576841557,2.258952143680512,0.0,0.0,0.0,0.0,0.0,0.0,32.52891086899937,8.731995884773674,40.62129629629629,6.241401108095043,1.455769159260774,0.3011936191574015,0.0,0.6191202171568809,0.2844606403153236,0.2509946826311679,0.0836648942103893,23.324396782841823,0.0,100.0,82.35294117647058,100.0,Conservative
15,6884,Sergio Álvarez Conde,4327.18,Goalkeeper,goalkeeper,20.81956378056841,58.341658341658345,12.936831839673877,35.048231511254016,12.791240484565003,33.4959349593496,0.0,0.0,0.0,0.0,9.151456606843256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207987650155528,0.0623962950466585,0.0,0.0,0.0415975300311057,0.0,2.849430807130741,0.0,0.0,0.0,0.0,0.0,0.0,52.37129030916208,9.5382049245433,40.42648927720417,7.799536880832321,1.871888851399757,0.9359444256998783,0.0,0.6863592455132442,0.3535790052643985,0.5407678904043742,0.1247925900933171,24.0,0.0,93.93939393939394,70.58823529411765,100.0,Sweeper Keeper
16,6898,Jaume Doménech Sánchez,2407.9,Goalkeeper,goalkeeper,19.28651522073176,59.10852713178295,12.633415008928942,40.23668639053255,12.857676813821172,39.825581395348834,0.0,0.0,0.0373769674820382,0.0,6.540969309356701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868848374101914,0.0373769674820382,0.0,0.0,0.0373769674820382,0.0373769674820382,2.579010756260642,0.0,0.0,0.0,0.0,0.0,0.0,46.68383238506583,9.133626901521216,40.51248999199361,9.119980065617344,2.429502886332489,0.6727854146766892,0.0373769674820382,0.4859005772664977,0.4111466423024212,0.2242618048922297,0.0747539349640765,26.639344262295083,100.0,100.0,27.27272727272727,100.0,Shot Stopper
17,6694,Gerónimo Rulli,5087.58,Goalkeeper,goalkeeper,22.112674395292064,62.08,13.692167985564849,40.43927648578811,13.409125753305108,39.44591029023747,0.0176901395162336,0.0,0.0176901395162336,0.0,10.401802035545389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353802790324673,0.0353802790324673,100.0,0.0,0.1061408370974019,0.1592112556461028,0.0176901395162336,0.0,0.0707605580649346,0.0353802790324673,2.795042043564917,0.0353802790324673,0.0176901395162336,0.0,0.0,0.0,0.0,55.60010849952237,10.877887368755964,41.13235762010821,7.005295248428526,1.9105350677532345,0.7429858596818134,0.0707605580649346,0.5130140459707759,0.3714929298409067,0.4776337669383086,0.1769013951623365,27.27272727272727,50.0,93.10344827586206,47.61904761904761,100.0,Sweeper Keeper
18,6654,Antonio Adán Garrido,5030.25,Goalkeeper,goalkeeper,20.46816758610407,43.35664335664335,16.013120620247502,29.3854748603352,16.031012375130462,29.017857142857142,0.0,0.0,0.0357835097659162,0.0,6.441031757864917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178917548829581,0.0178917548829581,100.0,0.0,0.0536752646488743,0.1073505292977486,0.0,0.0,0.0536752646488743,0.0178917548829581,2.9700313105710454,0.0178917548829581,0.0,0.0178917548829581,0.0,0.0,0.0,49.560161025793946,9.36440433212998,39.476245487364686,9.035336215893842,2.272252870135679,0.8766959892649471,0.0536752646488743,1.0556135380945282,0.5904279111376174,0.3757268525421202,0.1252422841807067,25.14851485148515,100.0,94.91525423728814,78.78787878787878,100.0,Shot Stopper
19,8697,Andrés Eduardo Fernández Moreno,5265.23,Goalkeeper,goalkeeper,19.41795515105703,56.69014084507042,13.57205668128458,40.17632241813602,13.503683599766772,39.24050632911392,0.0,0.0,0.0341865407589032,0.0,5.845898469772451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341865407589032,0.0170932703794516,50.0,0.0,0.1538394334150645,0.1025596222767096,0.0341865407589032,0.0,0.0683730815178064,0.0341865407589032,3.6237733204437417,0.0170932703794516,0.0170932703794516,0.0,0.0170932703794516,0.0170932703794516,100.0,46.80137429893851,9.42220598977356,40.85000000000008,7.144987018610773,1.7606068490835158,1.093969304284903,0.0341865407589032,0.8717567893520322,0.5982644632808064,0.307678866830129,0.2905855964506774,24.64114832535885,100.0,96.07843137254902,65.71428571428571,100.0,Shot Stopper
20,24255,Juan Carlos Martín Corral,2886.0,Goalkeeper,goalkeeper,23.669438669438662,71.01449275362319,10.228690228690228,38.71951219512195,10.197505197505196,37.92048929663608,0.0,0.0,0.0311850311850311,0.0,10.446985446985446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311850311850311,0.0311850311850311,100.0,0.0,0.0935550935550935,0.0623700623700623,0.0,0.0,0.0623700623700623,0.0311850311850311,3.274428274428274,0.0311850311850311,0.0,0.0311850311850311,0.0,0.0,0.0,59.532224532224525,9.89041382922998,39.96113148245156,8.108108108108107,2.058212058212058,1.0914760914760913,0.0311850311850311,0.5301455301455301,0.3742203742203742,0.686070686070686,0.343035343035343,25.384615384615383,100.0,94.11764705882352,66.66666666666666,100.0,Sweeper Keeper
21,25144,Diego Alves Carreira,1839.97,Goalkeeper,goalkeeper,19.56553639461513,65.25,12.473029451567143,47.84313725490196,12.619770974526755,48.06201550387597,0.0,0.0,0.0,0.0,7.483817670940287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489138409865378,0.0489138409865378,100.0,0.0,0.0,0.0489138409865378,0.0,0.0,0.0,0.0,2.2989505263672774,0.0,0.0,0.0,0.0,0.0,0.0,47.39751191595515,8.90278637770898,40.19143446852418,9.00014674152296,2.25003668538074,0.9782768197307564,0.0,0.2445692049326891,0.4891384098653782,0.1467415229596134,0.0489138409865378,25.0,0.0,100.0,100.0,100.0,Shot Stopper
22,3379,Alphonse Areola,4544.5,Goalkeeper,goalkeeper,17.051380789965894,55.86527293844367,11.526020464297504,36.597938144329895,11.941907800638134,38.308457711442784,0.0,0.0,0.0,0.0,3.5845527560787764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198041588733634,0.0198041588733634,100.0,0.0198041588733634,0.1584332709869072,0.0396083177467268,0.0396083177467268,0.0,0.0,0.0198041588733634,3.168665419738145,0.0198041588733634,0.0,0.0,0.0,0.0,0.0,40.79656727912862,8.677427184466017,40.28179611650491,7.485972054131367,1.6833535042358894,0.4951039718340851,0.0198041588733634,1.366486962262075,0.6931455605677191,0.4356914952139949,0.1782374298602706,22.486772486772484,100.0,98.55072463768116,68.57142857142857,100.0,Shot Stopper
